iShares Russell 3000 ETF
Fund Holdings as of,"Jun 30, 2020"
Inception Date,"May 22, 2000"
Shares Outstanding,"51,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"LRN","K12 INC","Equity","0.00","27.24","12,531.00","341,344.44","341,344.44","Consumer Discretionary","B29ZB62","US48273U1025","New York Stock Exchange Inc."
"SGMO","SANGAMO THERAPEUTICS INC","Equity","0.00","8.96","37,961.00","340,130.56","340,130.56","Health Care","2573083","US8006771062","NASDAQ"
"TNC","TENNANT","Equity","0.00","65.01","5,196.00","337,791.96","337,791.96","Industrials","2883641","US8803451033","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.00","5.53","60,802.00","336,235.06","336,235.06","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"ECPG","ENCORE CAPITAL GROUP INC","Equity","0.00","34.18","9,824.00","335,784.32","335,784.32","Financials","2443078","US2925541029","NASDAQ"
"WW","WW INTERNATIONAL INC","Equity","0.00","25.38","13,150.00","333,747.00","333,747.00","Consumer Discretionary","BK71LY6","US98262P1012","NASDAQ"
"DRQ","DRIL QUIP INC","Equity","0.00","29.79","11,212.00","334,005.48","334,005.48","Energy","2116767","US2620371045","New York Stock Exchange Inc."
"CHRS","COHERUS BIOSCIENCES INC","Equity","0.00","17.86","18,632.00","332,767.52","332,767.52","Health Care","BRK0149","US19249H1032","NASDAQ"
"WKHS","WORKHORSE GROUP INC","Equity","0.00","17.39","19,153.00","333,070.67","333,070.67","Consumer Discretionary","BYPLQF2","US98138J2069","NASDAQ"
"MFA","MFA FINANCIAL REIT INC","Equity","0.00","2.49","133,217.00","331,710.33","331,710.33","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"RCM","R1 RCM INC","Equity","0.00","11.15","29,409.00","327,910.35","327,910.35","Health Care","BD8PMK1","US7493971052","NASDAQ"
"FIBK","FIRST INTERSTATE BANCSYSTEM INC CL","Equity","0.00","30.96","10,595.00","328,021.20","328,021.20","Financials","B4RGHN0","US32055Y2019","NASDAQ"
"ZUO","ZUORA INC CLASS A","Equity","0.00","12.75","25,647.00","326,999.25","326,999.25","Information Technology","BFXZB14","US98983V1061","New York Stock Exchange Inc."
"SNBR","SLEEP NUMBER CORP","Equity","0.00","41.64","7,862.00","327,373.68","327,373.68","Consumer Discretionary","BF4HN46","US83125X1037","NASDAQ"
"MSTR","MICROSTRATEGY INC CLASS A","Equity","0.00","118.29","2,754.00","325,770.66","325,770.66","Information Technology","2974329","US5949724083","NASDAQ"
"MEI","METHODE ELECTRONICS INC","Equity","0.00","31.26","10,442.00","326,416.92","326,416.92","Information Technology","2583297","US5915202007","New York Stock Exchange Inc."
"MCY","MERCURY GENERAL CORP","Equity","0.00","40.75","7,949.00","323,921.75","323,921.75","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"ARGO","ARGO GROUP INTERNATIONAL HOLDINGS","Equity","0.00","34.83","9,290.00","323,570.70","323,570.70","Financials","2499543","BMG0464B1072","New York Stock Exchange Inc."
"SAFT","SAFETY INSURANCE GROUP INC","Equity","0.00","76.26","4,237.00","323,113.62","323,113.62","Financials","2958538","US78648T1007","NASDAQ"
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.00","9.33","34,639.00","323,181.87","323,181.87","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"USPH","US PHYSICAL THERAPY INC","Equity","0.00","81.02","3,990.00","323,269.80","323,269.80","Health Care","2911166","US90337L1089","New York Stock Exchange Inc."
"AXNX","AXONICS MODULATION TECHNOLOGIES IN","Equity","0.00","35.11","9,211.00","323,398.21","323,398.21","Health Care","BGDQ8B3","US05465P1012","NASDAQ"
"TBPH","THERAVANCE BIOPHARMA INC","Equity","0.00","20.99","15,349.00","322,175.51","322,175.51","Health Care","BMNDK09","KYG8807B1068","NASDAQ"
"URBN","URBAN OUTFITTERS INC","Equity","0.00","15.22","21,196.00","322,603.12","322,603.12","Consumer Discretionary","2933438","US9170471026","NASDAQ"
"CVA","COVANTA HOLDING CORP","Equity","0.00","9.59","33,511.00","321,370.49","321,370.49","Industrials","2255778","US22282E1029","New York Stock Exchange Inc."
"TTMI","TTM TECHNOLOGIES INC","Equity","0.00","11.86","27,091.00","321,299.26","321,299.26","Information Technology","2635659","US87305R1095","NASDAQ"
"DHC","DIVERSIFIED HEALTHCARE TRUST","Equity","0.00","4.42","72,685.00","321,631.12","321,631.12","Real Estate","BKRN595","US25525P1075","NASDAQ"
"CXW","CORECIVIC REIT INC","Equity","0.00","9.36","34,364.00","321,647.04","321,647.04","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"EGBN","EAGLE BANCORP INC","Equity","0.00","32.75","9,829.00","321,899.75","321,899.75","Financials","2648055","US2689481065","NASDAQ"
"FBC","FLAGSTAR BANCORP INC","Equity","0.00","29.43","10,940.00","321,964.20","321,964.20","Financials","B7SVZ97","US3379307057","New York Stock Exchange Inc."
"RIG","TRANSOCEAN LTD","Equity","0.00","1.83","175,200.00","320,616.00","320,616.00","Energy","B3KFWW1","CH0048265513","New York Stock Exchange Inc."
"IRT","INDEPENDENCE REALTY INC TRUST","Equity","0.00","11.49","27,915.00","320,743.35","320,743.35","Real Estate","BCRYTK1","US45378A1060","New York Stock Exchange Inc."
"KPTI","KARYOPHARM THERAPEUTICS INC","Equity","0.00","18.94","16,860.00","319,328.40","319,328.40","Health Care","BG3FZW0","US48576U1060","NASDAQ"
"JELD","JELD WEN HOLDING INC","Equity","0.00","16.11","19,847.00","319,735.17","319,735.17","Industrials","BYM4WL2","US47580P1030","New York Stock Exchange Inc."
"AMSF","AMERISAFE INC","Equity","0.00","61.16","5,231.00","319,927.96","319,927.96","Financials","B0PPHS6","US03071H1005","NASDAQ"
"PRFT","PERFICIENT INC","Equity","0.00","35.78","8,947.00","320,123.66","320,123.66","Information Technology","2442547","US71375U1016","NASDAQ"
"LILAK","LIBERTY LATIN AMERICA LTD CLASS C","Equity","0.00","9.44","33,755.00","318,647.20","318,647.20","Communication","BD9Q3Q6","BMG9001E1286","NASDAQ"
"CORE","CORE MARK HOLDING INC","Equity","0.00","24.95","12,789.00","319,149.49","319,149.49","Consumer Discretionary","B0637B2","US2186811046","NASDAQ"
"LNN","LINDSAY CORP","Equity","0.00","92.21","3,447.00","317,847.87","317,847.87","Industrials","2516613","US5355551061","New York Stock Exchange Inc."
"UVV","UNIVERSAL CORP","Equity","0.00","42.51","7,455.00","316,912.05","316,912.05","Consumer Staples","2923804","US9134561094","New York Stock Exchange Inc."
"TWST","TWIST BIOSCIENCE CORP","Equity","0.00","45.30","6,992.00","316,737.60","316,737.60","Health Care","BGKG6G7","US90184D1000","NASDAQ"
"AAWW","ATLAS AIR WORLDWIDE HOLDINGS INC","Equity","0.00","43.03","7,335.00","315,625.05","315,625.05","Industrials","B01Z8P4","US0491642056","NASDAQ"
"KAI","KADANT INC","Equity","0.00","99.66","3,171.00","316,021.86","316,021.86","Industrials","2769978","US48282T1043","New York Stock Exchange Inc."
"LKFN","LAKELAND FINANCIAL CORP","Equity","0.00","46.59","6,764.00","315,134.76","315,134.76","Financials","2537528","US5116561003","NASDAQ"
"ASTE","ASTEC INDUSTRIES INC","Equity","0.00","46.31","6,778.00","313,889.18","313,889.18","Industrials","2060370","US0462241011","NASDAQ"
"EPAC","ENERPAC TOOL GROUP CORP CLASS A","Equity","0.00","17.60","17,798.00","313,244.80","313,244.80","Industrials","BH3T5K7","US2927651040","New York Stock Exchange Inc."
"STBA","S AND T BANCORP INC","Equity","0.00","23.45","13,328.00","312,541.60","312,541.60","Financials","2781109","US7838591011","NASDAQ"
"MAXR","MAXAR TECHNOLOGIES INC","Equity","0.00","17.96","17,258.00","309,953.68","309,953.68","Industrials","BF2KYF5","US57778K1051","New York Stock Exchange Inc."
"GMS","GMS INC","Equity","0.00","24.59","12,539.00","308,334.01","308,334.01","Industrials","BYY9FS3","US36251C1036","New York Stock Exchange Inc."
"NMIH","NMI HOLDINGS INC CLASS A","Equity","0.00","16.08","19,099.00","307,111.92","307,111.92","Financials","BGDW5G5","US6292093050","NASDAQ"
"SONO","SONOS INC","Equity","0.00","14.63","21,014.00","307,434.82","307,434.82","Consumer Discretionary","BYWPZW7","US83570H1086","NASDAQ"
"ESRT","EMPIRE STATE REALTY REIT INC TRUST","Equity","0.00","7.00","43,533.00","304,731.00","304,731.00","Real Estate","BF321D7","US2921041065","New York Stock Exchange Inc."
"AMCX","AMC NETWORKS CLASS A INC","Equity","0.00","23.39","12,978.00","303,555.42","303,555.42","Communication","B4MG4Z6","US00164V1035","NASDAQ"
"INVA","INNOVIVA INC","Equity","0.00","13.98","21,585.00","301,758.30","301,758.30","Health Care","BDDXF67","US45781M1018","NASDAQ"
"CATM","CARDTRONICS PLC CLASS A","Equity","0.00","23.98","12,572.00","301,476.56","301,476.56","Information Technology","BYT1841","GB00BYT18414","NASDAQ"
"CAKE","CHEESECAKE FACTORY INC","Equity","0.00","22.92","13,115.00","300,595.80","300,595.80","Consumer Discretionary","2192392","US1630721017","NASDAQ"
"PLUS","EPLUS","Equity","0.00","70.68","4,262.00","301,238.16","301,238.16","Information Technology","2597748","US2942681071","NASDAQ"
"OCFC","OCEANFIRST FINANCIAL CORP","Equity","0.00","17.63","17,005.00","299,798.15","299,798.15","Financials","2125901","US6752341080","NASDAQ"
"FOE","FERRO CORP","Equity","0.00","11.94","25,045.00","299,037.30","299,037.30","Materials","2335001","US3154051003","New York Stock Exchange Inc."
"EIG","EMPLOYERS HOLDINGS INC","Equity","0.00","30.15","9,916.00","298,967.40","298,967.40","Financials","B1Q1RR9","US2922181043","New York Stock Exchange Inc."
"SPCE","VIRGIN GALACTIC HOLDINGS INC SHS C","Equity","0.00","16.34","18,316.00","299,283.44","299,283.44","Industrials","BKWBFH2","US92766K1060","New York Stock Exchange Inc."
"USNA","USANA HEALTH SCIENCES INC","Equity","0.00","73.43","4,076.00","299,300.68","299,300.68","Consumer Staples","2267698","US90328M1071","New York Stock Exchange Inc."
"GCP","GCP APPLIED TECHNOLOGIES INC","Equity","0.00","18.58","15,875.00","294,957.50","294,957.50","Materials","BYW8TV3","US36164Y1010","New York Stock Exchange Inc."
"UHT","UNIVERSAL HEALTH REALTY INCOME TRU","Equity","0.00","79.49","3,701.00","294,192.49","294,192.49","Real Estate","2927497","US91359E1055","New York Stock Exchange Inc."
"VBTX","VERITEX HOLDINGS INC","Equity","0.00","17.70","16,625.00","294,262.50","294,262.50","Financials","BRCYYB7","US9234511080","NASDAQ"
"CVGW","CALAVO GROWERS INC","Equity","0.00","62.91","4,686.00","294,796.26","294,796.26","Consumer Staples","2859200","US1282461052","NASDAQ"
"GNMK","GENMARK DIAGNOSTICS INC","Equity","0.00","14.71","20,044.00","294,847.24","294,847.24","Health Care","B3M23R2","US3723091043","NASDAQ"
"GTY","GETTY REALTY REIT CORP","Equity","0.00","29.68","9,902.00","293,891.36","293,891.36","Real Estate","2698146","US3742971092","New York Stock Exchange Inc."
"APPS","DIGITAL TURBINE INC","Equity","0.00","12.57","23,266.00","292,453.62","292,453.62","Information Technology","BVFNZL6","US25400W1027","NASDAQ"
"ALEC","ALECTOR INC","Equity","0.00","24.44","11,971.00","292,571.24","292,571.24","Health Care","BJ4LDC4","US0144421072","NASDAQ"
"BUSE","FIRST BUSEY CORP","Equity","0.00","18.65","15,698.00","292,767.70","292,767.70","Financials","BZ1LBM5","US3193832041","NASDAQ"
"CNA","CNA FINANCIAL CORP","Equity","0.00","32.15","9,081.00","291,954.15","291,954.15","Financials","2204866","US1261171003","New York Stock Exchange Inc."
"TRHC","TABULA RASA HEALTHCARE INC","Equity","0.00","54.73","5,333.00","291,875.09","291,875.09","Health Care","BYQBFS7","US8733791011","NASDAQ"
"WHD","CACTUS INC CLASS A","Equity","0.00","20.63","14,156.00","292,038.28","292,038.28","Energy","BF1GM16","US1272031071","New York Stock Exchange Inc."
"SYKE","SYKES ENTERPRISES INC","Equity","0.00","27.66","10,480.00","289,876.80","289,876.80","Information Technology","2860536","US8712371033","NASDAQ"
"DLX","DELUXE CORP","Equity","0.00","23.54","12,266.00","288,741.64","288,741.64","Industrials","2260363","US2480191012","New York Stock Exchange Inc."
"GVA","GRANITE CONSTRUCTION INC","Equity","0.00","19.14","15,093.00","288,880.02","288,880.02","Industrials","2381189","US3873281071","New York Stock Exchange Inc."
"TSE","TRINSEO","Equity","0.00","22.16","12,997.00","288,013.52","288,013.52","Materials","BN65SJ4","LU1057788488","New York Stock Exchange Inc."
"CERS","CERUS CORP","Equity","0.00","6.60","43,650.00","288,090.00","288,090.00","Health Care","2222471","US1570851014","NASDAQ"
"ABR","ARBOR REALTY TRUST REIT INC","Equity","0.00","9.24","31,189.00","288,186.36","288,186.36","Financials","B00N2S0","US0389231087","New York Stock Exchange Inc."
"NPO","ENPRO INDUSTRIES INC","Equity","0.00","49.29","5,825.00","287,114.25","287,114.25","Industrials","2951292","US29355X1072","New York Stock Exchange Inc."
"CSWI","CSW INDUSTRIALS INC","Equity","0.00","69.11","4,154.00","287,082.94","287,082.94","Industrials","BYQD1J6","US1264021064","NASDAQ"
"SWM","SCHWEITZER MAUDUIT INTERNATIONAL I","Equity","0.00","33.41","8,566.00","286,190.06","286,190.06","Materials","2782038","US8085411069","New York Stock Exchange Inc."
"HURN","HURON CONSULTING GROUP INC","Equity","0.00","44.25","6,474.00","286,474.50","286,474.50","Industrials","B018V76","US4474621020","NASDAQ"
"SBCF","SEACOAST BANKING OF FLORIDA","Equity","0.00","20.40","14,047.00","286,558.80","286,558.80","Financials","BH65L93","US8117078019","NASDAQ"
"SGMS","SCIENTIFIC GAMES CORP","Equity","0.00","15.46","18,465.00","285,468.90","285,468.90","Consumer Discretionary","2919290","US80874P1093","NASDAQ"
"IMGN","IMMUNOGEN INC","Equity","0.00","4.60","61,963.00","285,029.80","285,029.80","Health Care","2457864","US45253H1014","NASDAQ"
"HCAT","HEALTH CATALYST INC","Equity","0.00","29.17","9,759.00","284,670.03","284,670.03","Health Care","BKLCX50","US42225T1079","NASDAQ"
"PPC","PILGRIMS PRIDE CORP","Equity","0.00","16.89","16,798.00","283,718.22","283,718.22","Consumer Staples","B5L3PZ2","US72147K1088","NASDAQ"
"PRK","PARK NATIONAL CORP","Equity","0.00","70.38","4,020.00","282,927.60","282,927.60","Financials","2673251","US7006581075","Nyse Mkt Llc"
"VRTU","VIRTUSA CORP","Equity","0.00","32.47","8,723.00","283,235.81","283,235.81","Information Technology","B1YWRN0","US92827P1021","NASDAQ"
"MHO","M I HOMES INC","Equity","0.00","34.44","8,207.00","282,649.08","282,649.08","Consumer Discretionary","2549385","US55305B1017","New York Stock Exchange Inc."
"RAD","RITE AID CORP","Equity","0.00","17.06","16,542.00","282,206.52","282,206.52","Consumer Staples","BJNQGL0","US7677548726","New York Stock Exchange Inc."
"REGI","RENEWABLE ENERGY INC","Equity","0.00","24.78","11,385.00","282,120.30","282,120.30","Energy","B7577T2","US75972A3014","NASDAQ"
"WIRE","ENCORE WIRE CORP","Equity","0.00","48.82","5,779.00","282,130.78","282,130.78","Industrials","2273446","US2925621052","NASDAQ"
"RTRX","RETROPHIN INC","Equity","0.00","20.41","13,793.00","281,515.13","281,515.13","Health Care","B95XCC2","US7612991064","NASDAQ"
"ALG","ALAMO GROUP INC","Equity","0.00","102.64","2,736.00","280,823.04","280,823.04","Industrials","2021634","US0113111076","New York Stock Exchange Inc."
"SASR","SANDY SPRING BANCORP INC","Equity","0.00","24.78","11,250.00","278,775.00","278,775.00","Financials","2148254","US8003631038","NASDAQ"
"HTLD","HEARTLAND EXPRESS INC","Equity","0.00","20.82","13,391.00","278,800.62","278,800.62","Industrials","2414018","US4223471040","NASDAQ"
"BSIG","BRIGHTSPHERE INVESTMENT GROUP INC","Equity","0.00","12.46","22,320.00","278,107.20","278,107.20","Financials","BJBLBN4","US10948W1036","New York Stock Exchange Inc."
"BLMN","BLOOMIN BRANDS INC","Equity","0.00","10.66","26,002.00","277,181.32","277,181.32","Consumer Discretionary","B847RJ0","US0942351083","NASDAQ"
"SRNE","SORRENTO THERAPEUTICS INC","Equity","0.00","6.28","43,945.00","275,974.60","275,974.60","Health Care","BCT5QQ7","US83587F2020","NASDAQ"
"SYBT","STOCK YARDS BANCORP INC","Equity","0.00","40.20","6,842.00","275,048.40","275,048.40","Financials","BLY2FB4","US8610251048","NASDAQ"
"CHCO","CITY HOLDING","Equity","0.00","65.17","4,222.00","275,147.74","275,147.74","Financials","2161778","US1778351056","NASDAQ"
"UNFI","UNITED NATURAL FOODS INC","Equity","0.00","18.21","15,055.00","274,151.55","274,151.55","Consumer Staples","2895163","US9111631035","New York Stock Exchange Inc."
"IPAR","INTER PARFUMS INC","Equity","0.00","48.15","5,688.00","273,877.20","273,877.20","Consumer Staples","2473150","US4583341098","NASDAQ"
"TBIO","TRANSLATE BIO INC","Equity","0.00","17.92","15,305.00","274,265.60","274,265.60","Health Care","BG88WT0","US89374L1044","NASDAQ"
"SBSI","SOUTHSIDE BANCSHARES INC","Equity","0.00","27.72","9,896.00","274,317.12","274,317.12","Financials","2485876","US84470P1093","NASDAQ"
"LTHM","LIVENT CORP","Equity","0.00","6.16","44,347.00","273,177.52","273,177.52","Materials","BD9PM00","US53814L1089","New York Stock Exchange Inc."
"LASR","NLIGHT INC","Equity","0.00","22.26","12,281.00","273,375.06","273,375.06","Information Technology","BFZP4R9","US65487K1007","NASDAQ"
"COOP","MR COOPER GROUP INC","Equity","0.00","12.44","21,978.00","273,406.32","273,406.32","Financials","BGHKHS1","US62482R1077","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.00","6.99","39,118.00","273,434.82","273,434.82","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"ALEX","ALEXANDER & BALDWIN INC","Equity","0.00","12.19","22,432.00","273,446.08","273,446.08","Real Estate","B827VB2","US0144911049","New York Stock Exchange Inc."
"PFS","PROVIDENT FINANCIAL SERVICES INC","Equity","0.00","14.45","18,860.00","272,527.00","272,527.00","Financials","2171603","US74386T1051","New York Stock Exchange Inc."
"RPAY","REPAY HOLDINGS CORP CLASS A","Equity","0.00","24.63","11,068.00","272,604.84","272,604.84","Information Technology","BK5TLP3","US76029L1008","NASDAQ"
"ENTA","ENANTA PHARMACEUTICALS INC","Equity","0.00","50.21","5,404.00","271,334.84","271,334.84","Health Care","B9L5200","US29251M1062","NASDAQ"
"PRSC","PROVIDENCE SERVICE CORP","Equity","0.00","78.91","3,443.00","271,687.13","271,687.13","Health Care","2918576","US7438151026","NASDAQ"
"KDMN","KADMON INC","Equity","0.00","5.12","52,791.00","270,289.92","270,289.92","Health Care","BD0R7M2","US48283N1063","New York Stock Exchange Inc."
"SWTX","SPRINGWORKS THERAPEUTICS INC","Equity","0.00","42.00","6,408.00","269,136.00","269,136.00","Health Care","BGMGM89","US85205L1070","NASDAQ"
"MTDR","MATADOR RESOURCES","Equity","0.00","8.50","31,537.00","268,064.50","268,064.50","Energy","B7MSLL8","US5764852050","New York Stock Exchange Inc."
"DNOW","NOW INC","Equity","0.00","8.63","31,107.00","268,453.41","268,453.41","Industrials","BMH0MV1","US67011P1003","New York Stock Exchange Inc."
"KRG","KITE REALTY GROUP TRUST REIT","Equity","0.00","11.54","23,141.00","267,047.14","267,047.14","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"CHCT","COMMUNITY HEALTHCARE TRUST INC","Equity","0.00","40.90","6,530.00","267,077.00","267,077.00","Real Estate","BXC87C3","US20369C1062","New York Stock Exchange Inc."
"MRTN","MARTEN TRANSPORT LTD","Equity","0.00","25.16","10,541.00","265,211.56","265,211.56","Industrials","2568357","US5730751089","NASDAQ"
"VIVO","MERIDIAN BIOSCIENCE INC","Equity","0.00","23.29","11,367.00","264,737.43","264,737.43","Health Care","2580265","US5895841014","NASDAQ"
